mouse_ensembl_gene_id,hgnc_symbol,mouse_accession,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_prot,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna,RNA-Seq,Proteomics,STD_rna,STD_prot,Protein-Rna_Ratios
ENSMUSG00000062867,IMPDH2,P24547,0.0822925632550234,0.1130413779638812,-0.1675470355691169,-0.0975719162504029,0.2614120004333805,0.0074098783891849,0.0499336932276514,460.882463075143,510.91359766591,678.877606224241,983.09072061504,888.346267215094,841.511228373479,684.283326589887,721.1293156798278,0.03556722306422879,194.13869514466825,0.14093262548702884,4.9321560351070494e-05
ENSMUSG00000062110,SCFD2,Q8BTY8,-0.8043248706956286,-0.8512181743291487,-0.828113027710254,-1.06036598231461,-1.1568918756881512,-1.1165299221618696,-1.1106020202703075,122.563670156478,139.567181473643,137.720250214284,95.4965858005401,131.618883925744,112.577060464154,95.0254409705378,119.22415328648299,-0.9897208390242813,18.76825821020481,0.15454310789835513,-0.008301345086058922
ENSMUSG00000032855,PKD1,O08852,0.2405137992066721,0.0776223624471707,0.0689321392421523,-0.0710759753105907,-0.0297097950299598,-0.0168459915110177,-0.2878813548988945,697.25542005281,500.596907320174,753.52833366388,781.366057972014,524.077462940168,817.890470794987,720.97035155563,685.0978577570947,-0.002634973693495373,124.49028400796753,0.16210546211861349,-3.846127474579869e-06
ENSMUSG00000033793,ATP6V1H,Q8BVE3,-1.580569193524032,-1.255006223238871,-0.8863840002084079,-1.50688608743428,-1.4914956907023644,-1.6372915720349002,-1.3192522172301313,1050.2429381237,863.711205847527,1147.85067382106,1209.10923640766,2031.96863110781,1167.98869829041,1044.56215387387,1216.4905053531481,-1.3824121406247123,377.22092428011274,0.2575163704487585,-0.001136393695258145
ENSMUSG00000033352,MAP2K4,P47809,0.4719419300894177,0.4911472459821261,0.228320328423638,0.5391667357118325,0.899015998979606,0.677529367483075,0.7460259939485737,905.303865610757,787.768334575988,551.897830814706,509.744511081308,528.323426389904,495.558813037007,599.919465321168,625.502320975834,0.5790210858026098,158.3351879111051,0.21746969640389816,0.0009256897478802161
ENSMUSG00000033174,MGLL,O35678,0.2227199696046752,0.4932134553932826,0.2523321627985176,0.2376209394147841,0.5666336904040272,0.4966478355604755,0.4821277650269073,2929.35952874924,5025.15818426884,4611.41671988729,6895.05806111564,4839.73957429926,5180.90808255526,4886.7418388567,4909.768855676033,0.3930422597432385,1157.9201073190725,0.148213470227779,8.005310866902713e-05
ENSMUSG00000033629,HACD3,Q8K2C9,-0.0823273899677217,-0.0392741989448557,-0.6978073517650335,0.4889641977401211,-0.4847398768810255,-0.0728405574933104,-0.0152154328140588,3518.67120537174,3196.4114938703,2637.6660179407,2191.37949163619,2540.62508118015,2297.21011344399,2724.5072154781,2729.4958027030248,-0.12903437287512634,476.33634913270544,0.3782200125716014,-4.72740689864199e-05
ENSMUSG00000033335,DNM2,P39054,-0.2649628288649395,-0.3795341458052084,-0.2676893074255703,-0.3754001019921728,-0.3929062342761416,-0.2682906299636219,-0.3888852596716097,1106.76292617253,1085.62848854989,941.911665750858,1047.58195949091,894.789654321021,1079.82658282089,961.256222231237,1016.8224999053338,-0.3339526439998948,82.99644857681731,0.06291609174853784,-0.00032842766955981585
ENSMUSG00000033166,DIS3,Q9CSH3,-1.548916710503705,-2.1748129882126475,-1.5419970806642236,-1.979142751077067,-1.6546525642420684,-1.707213674379602,-1.9089624876148017,165.675423805488,151.86281454487,172.206928269882,210.802452440688,261.231938791557,260.385587729259,190.534396369373,201.81422027873103,-1.7879568938134451,44.43504695721253,0.2390181214227698,-0.008859419774008243
ENSMUSG00000032870,SMAP2,Q7TN29,-0.2929025813008727,-0.1736621944007988,-0.118380903506414,-0.4556509036999416,-0.0470359059981756,-0.2068150835322804,-0.1150937669339088,1113.92003567721,1496.21044236906,749.06073162925,722.512618537266,792.185591875945,825.818625644867,877.526685456007,939.6049615985149,-0.20136304848177028,277.5383182112743,0.13661634456502111,-0.00021430607192537472
ENSMUSG00000032966,FKBP1A,P26883,-0.3894874622621491,-0.4116542077451871,-0.1118365881139106,-0.3197939939281011,-0.2544040573081041,-0.4018837162397321,-0.240481900564262,1359.18852186003,1138.87264379116,820.839572277422,1002.21758473683,1072.61785535432,865.664905162284,653.532616410042,987.5619570845842,-0.3042202751659208,231.90564392491325,0.10965776344720231,-0.000308051837136396
ENSMUSG00000032966,FKBP1C,P26883,-0.3894874622621491,-0.4116542077451871,-0.1118365881139106,-0.3197939939281011,-0.2544040573081041,-0.4018837162397321,-0.240481900564262,1359.18852186003,1138.87264379116,820.839572277422,1002.21758473683,1072.61785535432,865.664905162284,653.532616410042,987.5619570845842,-0.3042202751659208,231.90564392491325,0.10965776344720231,-0.000308051837136396
ENSMUSG00000032803,CDV3,Q4VAA2,-0.788274920994321,-0.7270989162352871,-0.9387972425571844,-0.6761403195108181,-0.8751438442933256,-1.1558245264891938,-1.1403704287334804,2601.89633841235,2536.44882077973,1668.33823195788,1884.16020700653,1714.96424853378,1781.63325764839,1546.93389015908,1962.0535706425344,-0.9002357426876586,427.70584102675747,0.19054187266921385,-0.00045882322285056105
ENSMUSG00000033444,SPECC1L,Q2KN98,0.5367621518173982,0.6790867587229851,0.6376465752025322,0.8045719784119977,0.5550234796924164,0.5787510908662237,0.370758923258533,683.569908772426,385.228082497764,217.494287857009,221.718625589944,212.398861974669,355.510575314594,323.871944669472,342.8274695251254,0.594657279710298,166.2381700821626,0.13437929031119056,0.001734567187786906
ENSMUSG00000033427,UPB1,Q8VC97,0.9914218688649938,0.7319584015876252,0.6262636847653787,0.2469103186625426,0.764364083909495,0.8477114005984341,1.0089682450635993,8352.91998935506,10437.9728396017,5749.32882101632,3191.12495312653,5976.25602899115,5111.01219829816,6185.92184344335,6429.219524833182,0.7453711433502955,2335.247120627267,0.2593865627730191,0.00011593493432153968
ENSMUSG00000033047,EIF3L,Q8QZY1,-0.103880469856891,-0.1513339511761457,-0.042207740179532,-0.1618967780427204,-0.0624121513678512,-0.1611404498202615,-0.2335353100527925,1707.94978365435,1827.01928865206,1045.91295118079,1048.48324179001,1194.87754292451,1227.05319798097,1122.63763826195,1310.5619492063772,-0.1309152643565992,321.20651599438236,0.06597195619495606,-9.989246554569674e-05
ENSMUSG00000033209,TTC28,Q80XJ3,-0.8165135251682548,-0.3660472722125029,-1.238342764339318,-1.0155789156065724,-0.9394101702230914,-1.0831984140785569,-0.4236898141587656,301.801760558912,105.027727994509,54.9636680110229,62.0124072728725,88.7593031537324,78.1357599295745,72.8676468953942,109.08118197371678,-0.8403972679695803,86.58699363053735,0.33091505275037364,-0.007704328581368643
ENSMUSG00000033059,PYGB,Q8CI94,-0.464755779443674,-0.4070084663479666,-0.6072707093773214,-0.2982882015676513,-0.4348562941503596,-0.4045075207118396,-0.138264404745107,304.017794170659,99.018839238968,39.827469997233,56.9750182652438,83.0673809755528,75.366587331227,38.0891759219473,99.4803237001187,-0.3935644823348457,92.93428120225109,0.1454875459005551,-0.003956204279363197
ENSMUSG00000033096,APMAP,Q9D7N9,-0.6426753483533617,-0.5769804719511423,-0.9890389175801704,-0.2564548121516643,-0.879617723281573,-0.4283906208174241,-0.7016451184354413,848.909137772058,808.772083511603,502.165532856021,460.428708191764,637.763464354723,534.77371587974,504.260624398971,613.8676095664115,-0.6392575732243967,157.1059469666083,0.25129834209044705,-0.0010413606505088593
ENSMUSG00000032939,NUP93,Q8BJ71,-0.8288349080698797,-1.0067247814344236,-1.1331031170729784,-1.1200322903908184,-1.022576803044496,-0.5438275031544089,-1.181282205104685,138.243967924471,110.758077839216,103.998373128632,185.854269049647,121.467049682735,121.692660132005,84.6181084966127,123.80464375047411,-0.9766259440388128,32.058957891215336,0.2232744101059378,-0.007888443554727911
ENSMUSG00000033106,SLC7A6OS,Q7TPE5,-1.9580829728126563,-1.9310822826012333,-1.5344657471598957,-1.9425980700460452,-1.461455137404398,-1.65247236204967,-1.7127060688679594,254.946197292218,421.338453435585,680.89076986576,700.474820566018,481.38042020563,657.830886014338,527.56743990022,532.0612838971099,-1.741837520134551,162.2613062478643,0.20548016126069155,-0.003273753555936966
ENSMUSG00000033880,LGALS3BP,Q07797,0.3090162954445549,0.3120218616056201,0.51965394899661,0.3919342910670567,0.4689188876578676,0.3450668571148053,0.2643051426644174,1493.76942242097,1588.91242088895,1205.05438186166,1490.63529697816,1397.33874282631,1342.86050222299,1036.9378509972,1365.0726597423197,0.372988183507276,190.28305813931487,0.09262235192792145,0.00027323687193155256
ENSMUSG00000033318,GSTT2B,Q61133,0.470633078026627,0.2674106255478427,0.228320328423638,0.5132951301704836,0.4758815593582024,0.7012276681499753,0.3129821401737865,605.820713435976,958.803161189515,1179.86070772443,934.651124681987,969.998634593856,953.809378971098,1649.558777718,1036.0717854735517,0.42425007569293655,318.73366215111935,0.16574600745452403,0.00040947942183275154
ENSMUSG00000033318,GSTT2,Q61133,0.470633078026627,0.2674106255478427,0.228320328423638,0.5132951301704836,0.4758815593582024,0.7012276681499753,0.3129821401737865,605.820713435976,958.803161189515,1179.86070772443,934.651124681987,969.998634593856,953.809378971098,1649.558777718,1036.0717854735517,0.42425007569293655,318.73366215111935,0.16574600745452403,0.00040947942183275154
ENSMUSG00000032458,COPB2,O55029,0.5330502759392848,0.448996241690385,0.6500388157607412,0.6277323311876433,0.704417076823917,0.7244550425533051,0.4594153715843692,1647.76859738329,1723.98457603237,1815.95406217119,1298.15652783063,1941.50956696126,1343.86855087562,1712.25432784048,1640.49945844212,0.592586450791378,237.61009637155496,0.11278937757634079,0.0003612231919625992
ENSMUSG00000032609,KLHDC8B,Q9D2D9,-1.7916916653912456,-1.7621747989322107,-1.2210713976091163,-1.25453154476188,-1.3485366109394417,-1.2548109598872066,-1.2509869058562024,107.93120767672,168.255814716695,527.877803819215,296.985396563375,241.40844174022,632.304858654989,500.611991177431,353.6250734783779,-1.4119719833396147,200.06642809247919,0.2525534277648552,-0.003992850307391872
ENSMUSG00000032194,KANK2,Q8BX02,0.0351790764401818,0.199640291402468,-0.0178994414075784,-0.3068419780660712,-0.5775744957349819,-0.5921611856276493,-0.1489506939677042,1665.71831703921,1038.34428975171,614.232733859757,841.45600673143,907.691299993193,911.037919422995,758.195207246528,962.3822534349747,-0.20122977528019073,337.5408087191372,0.30510810182140347,-0.00020909547590050945
ENSMUSG00000032565,NUDT16,Q6P3D0,-0.3032360091205984,-0.5190989213607033,-0.5742648678473317,-0.5849658241582493,-0.3870356821973513,-0.5952494421176352,-0.4401107333885754,210.461038895529,256.833933025526,214.902372161823,145.646703648643,260.399086578756,143.595887056851,221.504651370709,207.62052467683387,-0.4862802114557779,47.26046210594949,0.11248539769447811,-0.002342158667659107
ENSMUSG00000005973,RCN1,Q05186,-0.4737717831796387,-0.5987979052545679,-0.2479292631367606,-0.3285110120065854,-0.2544040573081041,-0.6139523115434103,-0.6643070630345768,599.95007578993,181.393961014233,73.3735221577529,144.4573256574,125.647602684029,140.907969039672,66.4197939723012,190.307178616474,-0.45452477078052056,185.12683238904623,0.17758585100074595,-0.0023883742803865755
ENSMUSG00000005683,CS,Q9CZU6,0.6039048752229762,0.5881330853630679,0.4696265594522738,0.5288883240763301,0.2796510294128349,0.4187757897988242,0.4006197544092715,4237.45244199509,2885.52815254818,2649.79217298424,3774.1174174254,3448.94689819843,3326.79111848165,2895.56249996443,3316.8843859424887,0.46994277396222545,560.1545313093281,0.11476364225736736,0.0001416819880590115
ENSMUSG00000005262,UFD1,P70362,-0.2426053016175449,-0.2718434394704976,-0.3056814453788608,-0.4954605585723178,-0.4227144894360959,-0.3307110329248602,-0.4236898141587656,603.272216490302,649.935917915765,649.624772918545,656.587740180705,699.070348356785,801.923842499982,607.571955654052,666.8552562880194,-0.35610086879413466,67.73382128767902,0.09273086802998456,-0.000534000242835804
ENSMUSG00000005103,WDR1,O88342,0.6326393417210584,0.4596846375059987,0.8049425282925501,0.4509146674395494,0.7392099818112392,0.550085985898173,0.6231897518770114,1332.99344563314,971.741743508318,590.946131735846,746.126361726597,640.973601174054,697.835102226721,585.315204803203,795.1330844011255,0.6086666992207972,271.3650503673731,0.13345686854528682,0.0007654903451530127
ENSMUSG00000005469,PRKACA,P05132,0.2611883480552977,0.2418312588235921,0.3421896738504388,0.5684613903062632,0.749118149494435,0.6522775253055315,0.4555865799931748,2199.21108618005,2126.90492919217,1028.76249133203,1047.40681239036,1168.76478485344,1079.46544561462,1052.18524593097,1386.1001136419486,0.46723613226124755,533.0889795474017,0.19705317252806834,0.0003370868580578891
ENSMUSG00000004626,STXBP2,Q64324,-1.6638054208756483,-1.5619290230181486,-1.6120982807516366,-1.8985028687472871,-1.499129357205024,-1.816222768991362,-1.379361714124005,463.781361368507,594.29354274206,829.787751450532,985.564911387123,810.236186367625,793.250414714159,920.058834840988,770.996143267285,-1.6330070619590162,182.27984908471223,0.17923588958747136,-0.0021180482888523266
ENSMUSG00000004460,DNAJB11,Q99KV1,-1.4589486139428147,-0.6098691751886796,-0.8079982536195659,-0.8944669637190898,-1.085105343108284,-1.260260407526562,-1.2076008394547002,1485.82843777512,1807.67342204488,1258.09036448893,1531.95319848695,1787.68892695595,1652.52450940771,1069.52918349248,1513.3268632360027,-1.0463213709370998,272.18118291472297,0.2926586763117053,-0.0006914047429910232
ENSMUSG00000004667,POLR2E,Q80UW8,-1.533416434110325,-1.1507667463376885,-1.5344657471598957,-1.6029026020960797,-1.717667947620225,-1.7646450903168232,-1.5097618434806968,520.659062658335,594.361307753901,695.086212164911,679.501991242143,728.356458625789,592.310694434344,645.978476881947,636.6077433944814,-1.5448037730173902,71.82893061086499,0.19929766810796407,-0.002426617943382656
ENSMUSG00000005732,RANBP1,P34022,1.3759131111225136,1.4633431534646515,1.4539520757985038,1.17820533572867,1.3905029342594482,1.449129037280561,1.3821208357468022,528.382668952402,527.688836768966,726.765236671809,932.289519075769,725.335102997277,538.750412856554,468.289482974106,635.3573228995547,1.3847380690573072,165.78136929689325,0.09822530920654951,0.0021794634596132988
ENSMUSG00000006134,CRKL,P47941,-0.9646906353275304,-1.123954522481031,-0.6798332095935967,-1.137668530102126,-0.9488897009716376,-1.0926251135680818,-0.9169703379649686,956.221265688504,715.680904662432,478.958378168304,462.439478493029,469.431771830143,503.189192616881,498.811135219258,583.5331609540788,-0.9806617214298532,186.46318519447217,0.15996806385349527,-0.0016805586846623554
ENSMUSG00000006344,GGT5,Q9Z2A9,0.1486070123233054,-0.2883887770279603,-0.2479292631367606,0.1718015904183522,0.1872190185233804,-0.2337392159196404,0.337286787192611,52.5858045800979,27.027838559347,61.9361635778876,88.3702327637076,40.9074681228561,69.3247181934672,51.2027514890282,55.907853898055954,0.010693878910469665,19.8427134672227,0.2578383480220347,0.00019127686299619376
ENSMUSG00000006378,GCAT,O88986,0.8059257418197825,0.6453942792264985,0.5120978411904887,0.659480418553817,0.3168822562980643,0.5685124467054016,0.4645009455879113,2402.09661013196,3206.51663801689,1165.23216802972,1336.51068961038,2145.6050471446,1748.26567984461,1549.93185566059,1936.3083840626784,0.5675419899117091,708.6554709033031,0.1569836621387265,0.00029310516577990385
ENSMUSG00000004070,HMOX2,O70252,-0.4920222188682981,-0.513983264311578,-0.5710158579185326,0.0371258817746555,-0.507259291967817,-0.3406170617159001,-0.3757707682758283,876.418415788664,1194.87202710131,959.731239587231,753.726253436991,974.078001903239,723.232017770433,758.664448525565,891.5317720162047,-0.3947917973261855,167.66915101807456,0.2070482232888606,-0.000442824147964308
ENSMUSG00000004069,DNAJA3,Q99M87,-0.6149919496130725,-0.5242382073945742,-0.5421810988336634,-0.7184386300798995,-0.5236173620886612,-0.620253698240679,-0.4428701808109471,2037.94342617227,1868.35532310779,1471.85385438647,1031.4388279207,1677.50080193329,1143.00883780766,1240.16332482268,1495.7520565929804,-0.5695130181516425,381.1711248447142,0.0892220539896792,-0.0003807536253360584
ENSMUSG00000005125,NDRG1,Q62433,-1.1571042891597043,-0.7584433396299756,-0.8362586238670886,-1.3100001178029177,-1.2395339014349196,-1.078513420225563,-0.7764285683819001,1438.92109153841,1445.01240946562,765.608247868866,838.240803708709,710.600417056591,831.071679019833,616.522508324914,949.4253081404205,-1.0223260372145813,344.77833141724227,0.22948440676916954,-0.0010767840592083508
ENSMUSG00000005142,MAN2B1,O09159,0.0822925632550234,0.0594808717293201,0.0596020778287644,-0.1412872570955553,0.1174409396150843,0.1115774177106998,-0.0541461280090372,2013.80997627156,2498.68777167039,1629.82063580881,1328.29142693812,1535.53117058265,1464.67713260911,1728.28214713711,1742.7286087168213,0.033565783576328494,397.89400888990747,0.09583979827228695,1.926047659310713e-05
ENSMUSG00000006095,TBCB,Q9D1E6,-0.1527938902998758,-0.0973983462050164,0.2570748711644804,-0.1137696888694547,-0.0126394293728527,-0.0093288954982096,-0.001891105024016,332.651854927341,285.047153235197,510.51475230275,836.71615124347,731.83575719916,723.885293851332,628.626581605435,578.4682206235265,-0.018678069157849253,210.16456393165808,0.13519844064569886,-3.2288842311365533e-05
ENSMUSG00000006024,NAPA,Q9DB05,-0.0301751877671475,-0.196447702913444,-0.2726828989611788,-0.3111430144994583,-0.1544285583266361,-0.1008635804390718,-0.2106744601122109,1439.9436252153,1789.49594620966,1412.22997363725,1276.21925836519,1359.70807273661,1430.78342684154,1579.35053645248,1469.6758342082899,-0.1823450575741639,168.09146823088187,0.09688955075390548,-0.00012407161724367104
ENSMUSG00000005553,ATP4A,Q64436,-1.416512297391315,-1.178241066880447,-1.427048802096626,-1.482588919254096,-1.1455535860845023,-1.265735379603942,-0.8062286825408365,23.2969500914003,46.7696051590818,27.2266641787691,15.5900884705006,6.10646756933478,9.4353578340854,2.87700407523688,18.75744819691555,-1.2459869619788237,15.199698391639345,0.23320108625391744,-0.06642625099632221
ENSMUSG00000004633,CHN2,Q80XD1,-1.0025687323043828,-1.2750545755171176,-1.2040559124091963,-0.9016715543247404,-1.069153417425751,-1.0281809934677788,-1.2565254720524432,627.24297063374,933.563446055125,741.235167051082,598.177919908682,654.299404853789,622.465994591632,650.095120116136,689.582860458598,-1.1053158082144872,116.72224117196049,0.14183949946079952,-0.0016028759872010324
ENSMUSG00000004951,HSPB1,P14602,-0.2255164819285395,-0.6611001221291414,0.2633681704388581,0.3383129934190244,0.8776347865608174,-0.0512842912473906,0.617640641012349,608.770478161596,277.966038416647,212.984662714842,403.793783090596,617.582992021676,435.001203400372,212.647353954713,395.5352159657774,0.16557938516085388,171.75343085511295,0.5218822758096986,0.0004186210948538655
ENSMUSG00000004849,AP1S1,P61967,0.3165446165102946,0.1915482306573291,0.1496579261012108,0.2455878821243754,0.2119012783307837,0.2470001296700929,0.3803433130454166,488.045854225834,549.35380749061,454.885996759061,616.534838112886,505.489063674014,484.302873727368,438.191059771166,505.25764196584845,0.24894048234850044,60.6873363912532,0.07786187228157385,0.0004927000834265994
ENSMUSG00000005374,TBL2,Q9R099,0.7500377165658203,0.7840218614349852,0.3494911875953372,1.00217700208948,0.3743693922311646,0.7924337535997098,0.7559483175981498,239.624916016992,355.386239745723,200.875450908943,253.297063506965,266.414748805459,331.64168576166,296.613239073115,277.6933348312653,0.6869256044449495,53.81627879069901,0.23813292558002866,0.0024736841626477853
ENSMUSG00000005107,SLC2A9,Q3T9X0,-0.4439936834959196,-0.7395309276731202,-0.6727215816462566,-0.2709228188316251,-0.5775744957349819,-0.7259894124504855,-0.8722020947665086,666.029151201464,994.873131055208,569.543629327076,429.934452722592,605.906167795789,687.851226757657,697.024917119059,664.4518108541207,-0.6147050020855568,172.3479152128286,0.20262593871936782,-0.0009251310509567024
ENSMUSG00000001467,CYP51A1,Q8K0C4,0.3150429540707556,-0.049313245528522,0.4076747136436269,0.9994451256116916,0.1619984740819835,0.7511457741423467,0.5322671177106103,6480.42590085772,2019.05619760421,3189.13480337633,4441.87451504867,4459.23774403121,4863.7234349133,2399.31944331038,3978.967434163117,0.44546584481892754,1551.6338481520525,0.3538987902067104,0.00011195513715296865
ENSMUSG00000001100,POLDIP2,Q91VA6,1.2582001290813998,1.1730615056491185,1.0781401143534983,1.0652094192742991,1.1437151158794812,1.0236489450611972,1.1719810924826053,1788.68196359113,2082.93333869275,1551.06307443229,1188.80863929465,1607.35234887516,1239.97699550654,1431.08538375139,1555.7002491634157,1.1305651888259427,312.18694818967015,0.08003713804921285,0.0007267243091552559
ENSMUSG00000001123,LGALS14,O08573,0.8848998196910217,0.7468491532549879,0.7901608024559056,0.8214777509040391,0.3713339671914778,0.7608785897529156,0.7794229225579036,10289.1680217569,11566.7597236401,9183.45054049385,8378.00435543652,9163.69336761439,7267.35053120729,8207.65253515564,9150.86843932924,0.7364318579726072,1424.08435806658,0.1673385805581804,8.047671790444708e-05
ENSMUSG00000001123,LGALS13,O08573,0.8848998196910217,0.7468491532549879,0.7901608024559056,0.8214777509040391,0.3713339671914778,0.7608785897529156,0.7794229225579036,10289.1680217569,11566.7597236401,9183.45054049385,8378.00435543652,9163.69336761439,7267.35053120729,8207.65253515564,9150.86843932924,0.7364318579726072,1424.08435806658,0.1673385805581804,8.047671790444708e-05
ENSMUSG00000001123,LGALS16,O08573,0.8848998196910217,0.7468491532549879,0.7901608024559056,0.8214777509040391,0.3713339671914778,0.7608785897529156,0.7794229225579036,10289.1680217569,11566.7597236401,9183.45054049385,8378.00435543652,9163.69336761439,7267.35053120729,8207.65253515564,9150.86843932924,0.7364318579726072,1424.08435806658,0.1673385805581804,8.047671790444708e-05
ENSMUSG00000001755,COASY,Q9DBL7,-0.4617663391786981,-0.5450360736440132,-0.3449734496949925,-0.7339330852092723,-0.5604409041928191,-0.4257127172371912,-0.4680035946704365,2368.67846270397,2568.74154106434,1675.19153334394,1486.20195609414,2098.01557156322,1577.32863343788,1777.98858518492,1936.0208976274866,-0.5056951662610605,415.88733354775155,0.12397339042903516,-0.00026120336143105116
ENSMUSG00000001588,ACAP1,Q8K2H4,0.3014375498833791,0.071608004839952,0.5407968439942388,-0.0763262090332095,0.1324850057525677,0.1978405318780538,0.1012861303444831,31.6089182970723,70.1217504533491,172.8207056178,237.03884277542,113.535916637745,208.97654570352,178.803637176792,144.70090238024264,0.18130397966563788,75.20469457653562,0.19627078284918265,0.001252956800429691
ENSMUSG00000001127,ARAF,P04627,-1.389080590679153,-1.255006223238871,-1.5269834780656788,-1.4354926023696395,-1.672309338908378,-1.5571483636114545,-1.2789466628978996,1362.56239764462,1363.68645914557,1477.2511842791,1437.94261154684,1408.72907316037,1695.12541848738,1868.84804962629,1516.3064562700242,-1.4449953228244394,192.5404698439407,0.1515788015398264,-0.0009529705006855912
ENSMUSG00000001642,AKR1B1,P45376,0.8582533816419743,0.8740593832982779,0.8575705048751198,0.6086361700717742,0.7392099818112392,0.7569951828536884,0.8928283496484605,505.703316784916,171.636997139863,152.238283058054,233.023997681216,245.984034324915,205.171193926099,213.51957295202,246.7539136952976,0.7982218506000763,118.78081792673449,0.10243090155826767,0.0032348903352582897
ENSMUSG00000001248,GRAMD1A,Q8VEF1,1.6138324530567008,1.4719417545903355,1.686398429884917,1.4992369509357817,1.6609661507015898,1.589850402853132,1.6218884296092635,339.761750684232,336.426543931116,742.512088462734,817.83201519392,574.463216895341,744.059893949317,689.408845719129,606.352050690827,1.5920163673759602,197.51467352473,0.07964604216313116,0.0026255644151976553
ENSMUSG00000001666,DDTL,O35215,-0.044537152794626,-0.593303309159188,0.1496579261012108,0.1590266723399242,0.2479642177924632,-0.0377707950575117,0.0855898664463793,4540.63370569339,7222.92508802133,9581.23846923095,7852.90423921374,11472.3235771266,7237.76119709889,8339.53211750856,8035.331199127638,-0.004767510618764047,2153.9729128884564,0.2804041010753449,-5.933184956062092e-07
ENSMUSG00000001666,DDT,O35215,-0.044537152794626,-0.593303309159188,0.1496579261012108,0.1590266723399242,0.2479642177924632,-0.0377707950575117,0.0855898664463793,4540.63370569339,7222.92508802133,9581.23846923095,7852.90423921374,11472.3235771266,7237.76119709889,8339.53211750856,8035.331199127638,-0.004767510618764047,2153.9729128884564,0.2804041010753449,-5.933184956062092e-07
ENSMUSG00000001783,RTCB,Q99LF4,0.2968658164634929,0.3939576503220472,0.4813662621139269,0.2389526291553075,0.4160494445686221,0.30281269985562,0.2197834541527966,1284.12156137261,1286.58985986874,627.979778160392,521.915129984948,838.676796210509,598.215759922564,645.015380644973,828.930609452105,0.3356839938045448,326.20026434907504,0.09700087016502149,0.0004049603066611577
ENSMUSG00000001786,FBXO7,Q3U7U3,-0.2255164819285395,-0.2394730561615669,-0.2406060231678333,-0.5158982195111692,-0.1664629673999432,-0.4097728647569269,-0.5408028942809354,365.457457947576,443.397245226449,307.1905857054,321.367150193577,280.253458969945,307.444079862406,307.181075605147,333.1844362157857,-0.33407607245813065,54.991164101538665,0.1522558126280677,-0.0010026761041196039
ENSMUSG00000000827,TPD52L2,Q9CYZ2,-1.0823552542945174,-0.7712326005324804,-0.7921562887464435,-0.9918703029569654,-0.9346993845805224,-1.0738471289926144,-0.9765530980828716,585.170698914163,642.267860840701,883.956376503892,530.06384565823,587.444450277711,545.608461849218,631.021609641728,629.3619005265203,-0.946102008312345,119.42385493860013,0.12403922950629885,-0.0015032718178854517
ENSMUSG00000001348,ACP5,Q05117,-0.3006437915329628,0.0502979850955509,-0.1404685889241048,-0.4030844596471956,-0.1448903906427121,-0.3992657881543388,-0.3783818914091187,1717.20389345611,3147.45427917436,2979.16387408069,2128.73097235939,2348.22531402895,1956.74702825786,2295.87328775909,2367.628378445207,-0.24520527503069742,522.266987127262,0.17215542642850098,-0.00010356577800090433
ENSMUSG00000001247,LSR,Q99KG5,-0.2352498966339899,-0.593303309159188,-0.331726195059745,-0.0366780786718033,-0.3988067382808677,-0.1069569273470324,-0.2451360624004878,4033.52346163775,5076.48809406628,4757.7283388263,4591.45074573634,4602.40705181727,4122.07477022661,3691.78971023598,4410.78031036379,-0.2782653153647306,478.804675534579,0.18587454022321298,-6.308754818527337e-05
ENSMUSG00000000148,BRAT1,Q8C3R1,-0.910149837477396,-1.0067247814344236,-0.6106240672162057,-0.9089218886691788,-0.9253349910988544,-1.0831984140785569,-0.8445829962641614,206.554059624443,217.77479054887,168.179464019136,171.60788707973,175.946015660352,188.225926266372,176.695719292663,186.4262660702237,-0.8985052823198252,18.921531683122954,0.14864395630515373,-0.004819628163240544
ENSMUSG00000001440,KPNB1,P70168,0.5105196148497806,0.6381692314483873,0.5032190894001931,0.4353326191125115,0.5406730879655709,0.4533272038428053,0.4733476676484614,3036.98426130582,2875.10524616918,1887.89307697068,1687.20878809395,1884.40851985918,1997.55159824382,1569.63340223915,2134.11212755454,0.5077983591811014,580.837356555986,0.06771376948496813,0.00023794361721892417
