mouse_ensembl_gene_id,hgnc_symbol,mouse_accession,Mmus_C57-6J_LVR_GC_I_Rep1_M31_prot,Mmus_C57-6J_LVR_GC_I_Rep2_M32_prot,Mmus_C57-6J_LVR_GC_C_Rep1_M36_prot,Mmus_C57-6J_LVR_GC_C_Rep2_M37_prot,Mmus_C57-6J_LVR_GC_C_Rep3_M38_prot,Mmus_C57-6J_LVR_GC_C_Rep4_M39_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,RNA-Seq,Proteomics,STD_rna,STD_prot,Protein-Rna_Ratios
ENSMUSG00000071644,EEF1G,Q9D8N0,-0.8870695118273136,-0.8901138575236515,-0.6866077510883838,-1.1139094485390353,-0.8911490316119175,-0.8216340352928733,3413.59395098352,4335.49584319394,2443.49115708587,1973.41366955664,2318.84976494744,2448.43142023478,2225.54329609688,2736.974157442724,-0.8817472726471958,836.8481801497161,0.13840450074926655,-0.00032216134385099613
ENSMUSG00000034121,MKS1,Q5SW45,-0.4430325732251481,-0.5441288310557792,-0.5053659192901172,-0.6038401758986136,-0.6830177713058478,-0.6387332043342614,28.3334789937393,33.5892247756019,124.185747381768,56.9343138894381,78.8339678919729,59.9064921419089,71.9989148214434,64.82601998512465,-0.5696864125182947,32.05509310486179,0.08900499617973442,-0.00878792825240572
ENSMUSG00000033909,USP36,B1AQJ2,0.7241925626371792,0.7883494882765063,0.8876814012959903,0.8181065662508878,0.8071475818750944,0.7448072313065323,274.523847434404,255.323751883349,554.690527900816,1002.77005025751,742.487858695933,799.132376424325,785.608238073313,630.6480929528071,0.795047471940365,281.9115924057108,0.05804918999467006,0.00126068322543847
ENSMUSG00000034022,CPSF1,Q9EPU4,-1.237784899671136,-0.9879269242598374,-1.0340307758331084,-1.2501246711596996,-1.1670461710387,-1.0208015231351295,766.885067826068,564.066251833595,1189.72040881644,1002.87250437061,1124.03096993611,1113.84220936127,1016.18664639958,968.2291512205248,-1.1162858275162686,224.32228267522393,0.11628467399667328,-0.0011529149128686193
ENSMUSG00000034187,NSF,P46460,-0.3636285364871634,-0.387672684323844,-0.2935114977722265,-0.2724749998201091,-0.3445184988687099,-0.4610604967450769,451.079998113967,359.577614218352,147.223769857198,243.154686138949,183.055706883617,177.528534292018,186.919243898351,249.79136477177886,-0.353811119002855,113.10965166302374,0.06794612234906013,-0.0014164265419107402
ENSMUSG00000034021,PDS5B,Q4VA53,-0.963537055208254,-0.7902737891196823,-0.6837624695036434,-0.9548191374528082,-0.8953090607934369,-0.7000005103487315,382.897767929374,353.460329877575,463.420515461973,300.597949303811,231.321737416038,317.154515967926,322.994009565419,338.8352607888737,-0.8312836704044261,72.36381749797293,0.12452373526183955,-0.0024533564436860487
ENSMUSG00000034781,GNA11,P21278,0.8796254821982341,0.9035036327575532,0.9382333815429392,1.0870100132764071,0.8951260441061021,1.0568134033917371,1397.28207844131,1235.42753928664,1225.12316217581,1421.94966163051,1251.02796882024,1469.64680084768,1288.41515481304,1326.981766573604,0.9600519928788288,100.2730120757723,0.08926217651956075,0.0007234854442331761
ENSMUSG00000034574,DAAM1,Q8BPM0,-1.9304453374232309,-1.5916789619710634,-1.6525232416807885,-1.2441046259299195,-1.4077779571720594,-1.568425195633081,1458.76515414301,1340.21243361954,733.643158109699,885.037760622618,634.549166485645,729.80043563649,846.150211669915,946.8797600409881,-1.5658258866350236,321.6757696719596,0.23221655013105127,-0.001653669190866687
ENSMUSG00000034349,SMC4,Q8CG47,0.4372541326388465,0.5995532473905907,0.404761948205077,0.665059057238425,0.7768810134137508,0.6681785524573284,163.339018734953,166.892799320758,697.663951828573,551.058647283542,640.503723969077,637.187632069682,414.251725987595,467.27107131345423,0.5919479918906698,225.2388645760345,0.14448750371042732,0.0012668192580952223
ENSMUSG00000034171,FAAH,O08914,0.0958873702142955,0.0972112230496379,0.3061548175600657,0.1953039437610289,-0.1319540164214634,-0.0487139989311637,3511.94571533856,3141.50523285608,3636.49145764014,4186.91765168408,3696.95937174801,4154.4099158802,4453.07722081952,3825.9009379952267,0.08564822320540015,456.63051213061453,0.15892766891226778,2.2386419458701367e-05
ENSMUSG00000034290,NEK9,Q8K1R7,-0.2584785429741564,-0.3738801408696152,-0.2617620772812515,-0.2018194759122887,-0.1255799565370174,-0.1696210796514793,1219.59098137724,1441.35510634879,644.362069938878,950.262960568552,722.370742476576,830.161746455877,798.151352571778,943.7507085339558,-0.23185687887096806,287.6585572420424,0.08699881072990015,-0.0002456759785972928
ENSMUSG00000034168,IRF2BPL,Q8K3X4,-1.9823720935320883,-1.8114937470389048,0.2882494488683678,-0.1199054455722353,0.7148324913621023,0.7663441881483153,566.268931060734,650.213707808836,298.032169570613,353.375484001269,361.185355863743,346.752669343852,426.35424866824,428.88322375961246,-0.3573908596274072,130.39699503642638,1.2361774403030488,-0.0008333057574378882
ENSMUSG00000034744,NAGK,Q9QZ08,0.2831373208786758,0.2752914514413577,0.2577624592169362,0.1600097654841818,0.1612985101271787,0.1751409445727751,290.533045897288,271.863537003232,451.519749479673,450.737509242029,338.200056800909,398.576139793601,344.640023995845,363.7242946017967,0.21877340862018424,72.23231768155996,0.0591903202597115,0.0006014814293878722
ENSMUSG00000034807,COLGALT1,Q8K297,-1.351769014139603,-1.2220707373909183,-1.1609666145894808,-1.2622630046450245,-1.6230912051788706,-1.5609764213289092,1425.37973193406,1136.03883469322,1248.28446717936,1144.05325719756,919.85566310013,1044.40557368082,1061.81045851584,1139.975426614427,-1.3635228328788012,161.71717108298049,0.18856992413680604,-0.0011960984430412502
ENSMUSG00000033916,CHMP2A,Q9DB34,0.4253270986057371,-0.3946349852244047,0.023777993128198,-0.1994610469771957,-0.2772048925115758,0.0333319653362178,1341.65540944662,1419.48042409606,2516.48564621406,1855.03692221652,1964.6170365803,1877.98148752218,1843.96851750486,1831.3179205115143,-0.06481064460717055,387.19140013210836,0.29316925794122123,-3.53901656731825e-05
ENSMUSG00000059316,SLC27A4,Q91VE0,-1.8687957859299456,-1.7018329253133642,-1.833579659688945,-2.158725400060705,-1.7660245288214635,-1.827306360712848,839.856790318383,769.410695713862,419.991096426779,437.556798067259,444.927773823305,550.250240615101,354.18964615887,545.1690058747942,-1.8593774434212118,187.4932716269797,0.15806772356274196,-0.0034106440817148077
ENSMUSG00000060152,POP5,Q9DB28,1.1156308147077685,1.3148142320589735,0.7714265376505405,1.268050675433735,1.0745789932873109,0.9902198240042908,410.182786444336,454.747174948673,861.984817771073,757.650971891548,809.298324221815,781.055545257909,725.26599351176,685.7408020067306,1.0891201795237697,178.6229285619129,0.19727073680600826,0.0015882388452555284
ENSMUSG00000059005,HNRNPA3,Q8BG05,0.306754979132872,-0.1050093730700832,0.0298423445660715,0.2019019876864125,0.1825048118715949,0.2166649954350457,3140.89615758937,3608.391480438,3552.32766829521,3824.84613475652,4306.46080804077,3213.02203381263,4212.87949452583,3694.1176824940476,0.1387766242703189,452.0561023260424,0.14931750182498238,3.756692022237505e-05
ENSMUSG00000059263,USP47,Q8BY87,-0.2201487359063677,0.0424919574584032,-0.2462154567735625,-0.318690519865089,-0.289373636461109,-0.3349327715869957,1999.88770091325,2621.69055408257,852.955894881404,959.371964240099,1113.61734175989,1170.92736131457,1177.14907366679,1413.6571272655106,-0.2278115271891201,649.1853354667832,0.1392732870410909,-0.000161150481821419
ENSMUSG00000060288,PPIH,Q9D868,-0.0416589120957952,0.0164634445926275,-0.0614421324925573,-0.0395010386071375,0.0063089394392156,0.0907824322304191,105.892589460195,98.7095508862993,205.168805099965,175.344768614489,156.148241998216,169.96078809243,126.29167404661,148.21663117117205,-0.0048412111555379694,39.238977256647495,0.055646395079894495,-3.266307645291818e-05
ENSMUSG00000060429,SNTB1,Q99L88,0.7918155690715671,0.6935422065737489,0.7355441150232979,0.7912657555271136,0.7087427352702002,0.7653739862981395,2505.26005566238,2037.48140813156,1351.7569982793,1177.32537176724,1234.38253639423,1141.19909130095,1204.946571509,1521.7645761492374,0.7477140612940113,533.6291352860709,0.04184501809797276,0.0004913467385251344
ENSMUSG00000059923,GRB2,Q60631,0.1238189862366051,0.1060697790284214,0.1637266344909903,0.0259153858089838,0.166227471107798,0.12357603619231,1246.28999415785,1278.54321776682,844.896429775357,616.326814865824,837.693477304585,824.243466401059,781.773629704199,918.5381471393848,0.11822238214418475,247.6259264421114,0.05119253162717498,0.0001287071010739905
ENSMUSG00000060636,RPL35A,O55142,0.3167240822334635,0.5725781481562205,0.158340915583216,0.2751032897234768,0.4795213329511719,0.125276233995297,2715.57344135026,3448.29302087815,10432.4621455268,7543.77805479228,9428.84478920314,8331.35844915982,7140.81096050295,7005.874408773343,0.32125733377380766,2908.0294832122845,0.17624456991103365,4.585542289646276e-05
ENSMUSG00000059534,UQCR10,Q8R1I1,0.4223250834121791,0.6203874650022819,0.6294484937326196,0.26582305056156,0.408909653992234,0.3229287022375504,1422.04596008942,1971.38859610851,5260.84557486715,3380.0265723688,3796.60054921462,3133.26596865919,3044.3334893817,3144.072387241341,0.44497040815640415,1245.8479725153084,0.15073450191034196,0.00014152676953688978
ENSMUSG00000059248,SEPTIN9,Q80UG5,0.6274703744128906,0.533058568069044,0.63566035072446,0.5769407406359862,0.639511609985869,0.6489974030826614,2863.79019898949,2108.51820569321,892.348220603342,945.30739237338,795.085720851498,846.039729823111,819.377515905626,1324.3524263199508,0.6102731744851518,824.5193891265466,0.045536471062359536,0.0004608087412056552
ENSMUSG00000060579,FHIT,O89106,-0.6291310894212632,-0.7363951270517596,-0.984766757668581,-0.5574417526207792,-0.7956160170183166,-1.0728900783357511,59.375170297289,67.791708453014,129.920211315572,83.3024881720234,109.659311255874,48.51766465131,63.4562556727954,80.2889728311254,-0.7960401370194085,29.499387087259855,0.20030434525895402,-0.009914688268509143
ENSMUSG00000059119,NAP1L4,Q78ZA7,-0.7615132125584061,-0.6624958713524994,-0.8004019457931226,-0.5903856072910263,-0.7729355308421026,-0.6125227084858644,984.492604986495,1239.61535682273,633.755439327961,721.154824524918,602.184658125714,750.080999519813,778.859407085624,815.7347557704652,-0.7000424793871703,224.16127448865714,0.08973088448883641,-0.0008581741484411523
ENSMUSG00000015112,SLC25A13,Q9QXX4,0.965561286984466,1.2254156970676224,1.1227868252667008,1.2482513656785212,0.9540472487042015,1.0507797070056004,4289.03187304624,4287.3465661678,3986.63238958238,3271.55985002423,3496.30025025165,3173.18445859701,3605.27783251956,3729.9047457412676,1.0944736884511854,461.77087755020955,0.1263662720798338,0.0002934320748273355
ENSMUSG00000014769,PSMB1,O09061,1.4415987242521258,1.398778456968481,1.3046667159481442,1.2955635396941625,1.5170562147883593,1.4591249287135373,2256.98718754577,2631.68336124283,3924.22730252908,3092.71815848828,3506.30621075347,3088.63313954769,3243.90245681561,3106.3511167032475,1.4027980967274685,546.9665209523455,0.08817969591724457,0.00045159032061264535
ENSMUSG00000013846,ST3GAL1,P54751,-1.16573770924467,-1.4633429922666463,-1.2893145719050323,-1.506883557874874,-1.6310199251649171,-1.5172749435430954,4391.02487319805,3691.42426713389,1699.48003845537,2271.42495146554,1827.73815738432,1852.87065799581,1745.21132677207,2497.0248960578647,-1.4289289499998725,1090.0230861363973,0.17009928147611586,-0.0005722525843678089
ENSMUSG00000015127,UNKL,Q5FWH2,0.9451646742169127,0.687091054610668,0.3905628386426036,0.7657509304759647,0.209652814398661,0.4109246338529477,410.989771759568,361.370737758829,410.818454410765,485.177281778452,365.281154316641,393.01585772339,411.411114884993,405.4377675189483,0.5681911576996262,41.15541295775605,0.2757210199934513,0.0014014263179689386
ENSMUSG00000015214,MTMR1,Q9Z2C4,-1.880853172642701,-2.1206865222719693,-1.865440888675236,-1.7335107816343671,-1.6310199251649171,-2.2404903653035606,584.021789491051,671.776391686783,310.49747704824,366.047638771317,355.194500880227,420.622054702397,336.331235644977,434.9272983178559,-1.9120002759487917,138.3455762484139,0.23039186787022647,-0.004396137661038359
ENSMUSG00000012535,TNPO3,Q6P2B1,-0.5004883685607121,-0.3535132603372019,-0.9129331698888848,-0.7913153797030998,-0.8665033016071959,-0.9105637218085348,828.137497447037,808.765073496285,1000.93057079558,961.830457539796,909.27991519423,929.764932951694,799.830771371608,891.2198883994615,-0.7225528669842715,79.54487894015934,0.23771648019591293,-0.0008107458960345931
ENSMUSG00000015149,SIRT2,Q8VDQ8,0.0693019897500086,-0.0476489514434709,0.0714060339335798,-0.0333931891836773,-0.0340211916740402,-0.0727019307493828,1204.89860352348,1259.08832626521,1117.05878914592,1141.3133898386,1137.62341734123,914.958762629104,1349.41203237574,1160.6219030170405,-0.007842873227830467,135.67586872042548,0.062227105633728255,-6.757474770588847e-06
ENSMUSG00000015143,ACTN1,Q7TPR4,0.1414086575526628,0.0747445222804639,0.1282521104372739,0.0487840829803341,0.1727663782645978,0.4042886151567085,676.541931363443,499.162653841182,580.019027792093,792.880608315275,858.985400867217,918.445719719837,640.330636114504,709.4808540019359,0.16170739444534013,152.6620880028444,0.1271325764073222,0.00022792354935754038
ENSMUSG00000013736,TRNT1,Q8K1J6,0.6174408516759053,0.6340588662372897,1.2693434503162315,1.1436198091893286,1.479432260821726,1.505270874193651,293.626600121595,375.499248917275,390.053994716536,313.056892296393,300.703996779076,300.630134675667,384.753477574607,336.9034778687356,1.1081943520723554,44.105818029738145,0.3970780279161094,0.0032893526629135315
ENSMUSG00000015854,CD5L,Q9QWK4,-1.6035930671879082,-1.252339249980867,-1.7949752693033176,-1.6186483259241635,-1.3257980907556155,-1.1325583715332528,2013.87120043555,1102.83351554857,691.481626561123,656.915843621355,998.468950059021,1137.8662257612,468.787524113738,1010.0321265857938,-1.4546520624475205,508.57505149355893,0.2554119215258801,-0.001440203756057417
ENSMUSG00000014402,TSG101,Q61187,0.0075810611724363,-0.0476489514434709,-0.5702975883750855,-0.1265067397844875,-0.3216352684823514,-0.3098024674219883,899.867074452297,940.168132430601,732.71680097992,566.16315358991,658.679397928141,630.516540005668,729.639812874291,736.821558894404,-0.22805165905582456,138.16254997186573,0.21491982186075023,-0.0003095073105597162
ENSMUSG00000012848,RPS5,P97461,0.7722886893509973,0.787169632845973,0.8827130896766894,0.7557801884720157,1.003802381011501,0.946331940303575,3767.33743483009,4679.86341710654,8658.28381516837,6976.41905132664,7833.98396857851,8008.79944560635,6312.00177511424,6605.241272532963,0.8580143202767919,1811.0451984369406,0.10245375650558076,0.00012989901274987984
ENSMUSG00000013629,CAD,B2RQC6,-1.4958744115065992,-1.1429233455868109,-0.984766757668581,-1.066827809769901,-1.5766452986303174,-1.1023350397409066,259.333726540448,226.991790569912,163.245189404818,215.998713472585,175.905475646669,268.411426790094,177.739402832855,212.51796075105443,-1.2282287771505194,41.86333123782119,0.2455518417788004,-0.005779411645066923
ENSMUSG00000015290,UBL4A,P21126,-0.4364656496518539,-0.2631991659651019,-0.2735639113262398,-0.1947590792487275,-0.2651649207554477,-0.2731132401032894,508.687309799596,519.551139808208,892.219752778385,852.602708716659,769.964575928557,705.031787487926,756.845820523091,714.9861564346317,-0.28437766117511004,150.5423918870389,0.08027917399558718,-0.00039773869551991745
ENSMUSG00000010936,VAC14,Q80WQ2,-0.617497520432172,-0.8003627166043393,-0.7723977929889935,-0.7597453426828167,-0.7181368159389879,-0.7140730918304565,574.755442259752,444.801199123493,190.063351296693,300.838142045524,299.720184172303,282.857207539217,346.332729575579,348.4811794303659,-0.7303688800796276,125.52052400345768,0.06431743645907462,-0.0020958632006282314
ENSMUSG00000006998,PSMD2,Q8VDM4,0.6199567932518173,0.5150234575570265,0.5328977937199892,0.6386787198189128,0.4943619787546781,0.7865305376441956,2255.48451141177,2258.82554688405,2823.84085561834,2390.43347985335,2437.66246369658,2347.62089710058,2137.63471028398,2378.7860664069494,0.5979082134577699,219.99806887185323,0.10912819562126329,0.0002513501411082686
ENSMUSG00000007080,POLE,Q9WVF7,-0.2584785429741564,-0.0102020913673253,-0.1447539276596748,-0.0374613746872334,0.1142349793635408,0.044326115540997,55.4024318425395,36.5986732164497,51.1629990192229,70.3372957889413,39.8867385635517,26.9450794554108,49.7339973762357,47.15245932319309,-0.04872247363064202,14.147194989060694,0.13419646226460705,-0.001033296551865677
ENSMUSG00000007836,HNRNPA0,Q9CX86,-1.7878937993312778,-1.252339249980867,-1.1784341252382111,-1.687924220032201,-1.6632991600006142,-1.3088116092792603,1562.01084915343,1668.78672095948,1154.43279982561,942.334534234689,1127.83589560575,1260.57894851426,1065.88552013219,1254.5521812036297,-1.4797836939770719,266.24339866318167,0.26218551954960423,-0.0011795314026375155
ENSMUSG00000006675,P4HTM,Q8BG58,0.97288572818058,1.0057123739592284,0.9184207539818128,0.915115662624726,0.91312498894235,0.9195064796948886,12.0011542580803,7.60338888974887,6.86387619379508,3.34831799815361,8.13207037210585,9.88095113833456,5.8411897592807,7.667278372785567,0.9407943312305975,2.7849719978833773,0.039045988618207086,0.1227025139154823
ENSMUSG00000009073,NF2,P46662,1.0571837034976848,1.1901090434003652,0.2773685637681038,1.0514596781718073,0.0758404348811899,0.262775389365108,770.000189086829,766.810016968354,400.789757279228,715.507251631063,564.127688635996,536.934041955443,878.046362333493,661.7450439843436,0.6524561355140432,166.1520670108826,0.49741457906092573,0.000985963010143042
ENSMUSG00000006589,APRT,P08030,-0.9170235663681582,-1.136005250069287,-0.7754753427340181,-1.036507874397793,-0.8665033016071959,-0.8612014025485931,420.185768297099,414.098462158412,1051.82515340724,804.337416042677,856.029159442188,819.409398131796,643.051545625339,715.5624147292501,-0.9321194562875075,236.23943952016862,0.13157999319513267,-0.001302638927227888
ENSMUSG00000007029,VARS1,Q9Z1Q9,0.4563646954099847,0.4462168985276883,0.5064232702212982,0.3709859397377399,0.554195254918991,0.5385159399944994,591.269235924679,547.088342411943,497.532366334105,735.213310780784,757.871342783828,806.916660056766,811.299556988807,678.1701164687017,0.47878366646836695,129.91633411251846,0.06812100174626852,0.0007059934592244206
ENSMUSG00000007036,ABHD16A,Q9Z1Q2,-0.8579072878660272,-0.6850556085716839,-0.680924327905288,-0.7290433213478629,-0.9291484833451472,-0.721174871257203,786.391917726108,803.723373570661,631.61768867217,1061.24687774034,738.528102005238,845.109696499622,785.41727112573,807.4335610485526,-0.767208983382202,130.66567226121225,0.10219643837793271,-0.0009501821826502801
ENSMUSG00000007041,CLIC1,Q9Z1Q5,0.5816016012965344,0.3553645989662643,0.3861577743263742,0.2343198137438236,0.3942457909670209,0.5278133706321188,424.743387231019,370.887583273657,331.391021741658,223.9121139431,300.388950410859,333.681188776378,217.485606929283,314.6414074722791,0.41325049165535604,75.05922984005852,0.12484302736450711,0.0013134014844875899
ENSMUSG00000008668,RPS18,P62270,0.4357702858746005,0.5390045385333296,0.5549714457215857,0.502830184360308,0.4968167083230823,0.4042886151567085,4466.65112777965,5278.28392658877,12192.4406242586,10283.9353611645,12701.1363611671,10831.040210781,10539.094410911,9470.36886037866,0.48894696299493584,3268.8884922570774,0.0585054950639206,5.162913611956039e-05
ENSMUSG00000006456,RBM14,Q8C2Q3,0.3034118253536761,0.3571177713213808,0.2990266500564871,0.0895311324115544,0.2755621062741503,0.2821931996864477,352.385127293626,355.550838235296,406.718046051247,702.100122615173,471.878977735981,466.027810665603,636.657973018676,484.47412794508597,0.26780711418394937,136.09716362564265,0.09194364947206711,0.0005527789797978741
ENSMUSG00000021993,MIPEP,A6H611,0.2325451251917757,0.2696115269355881,0.1268652324787705,0.1253263663594032,0.1244851992646019,-0.2076255710033296,817.385852256902,909.559381368114,764.089063072868,597.466957683601,607.513620528536,500.135963868698,548.366481259381,677.7881885768713,0.11186797987113496,152.94527385468075,0.1685748314971462,0.00016504858266418057
ENSMUSG00000022262,DNAH5,Q8VHE6,0.1888467435257188,1.6993650710045107,0.7241444622383822,0.7537753123757003,1.024036795674073,0.983021167622274,1.65817550445194,5.21958705171105,3.53397875674368,1.13261387866137,0.868234141885999,5.57780185202584,4.0412730269036,3.1473806017690684,0.8955315920734432,1.941692310933879,0.493799178068644,0.28453234781013964
ENSMUSG00000022246,RAI14,Q9EP71,0.1625331304979342,0.090519719621861,0.3604901969727906,0.2051864479532108,0.3420832966184094,0.4345003724326896,834.110534455694,575.10442530945,742.491959148268,643.037746993838,463.544779938719,767.472211806986,606.587690164666,661.7641925453745,0.2658855273494826,127.53456797815538,0.1328957277214025,0.0004017828863281265
ENSMUSG00000022201,ZFR,O88532,-0.9478136550605868,-0.8901138575236515,-1.1828434830003185,-1.3380015618211485,-0.9508208855372672,-0.984355957577998,1176.17383584732,1135.11320455477,850.15597228489,1230.62193372195,900.923454589196,877.58826158417,1176.74113988812,1049.616828924345,-1.048991566753495,165.19580580414174,0.17363032780050736,-0.000999404294830628
ENSMUSG00000022335,ZFAT,Q7TS63,0.016302370644296,0.0837868678158319,1.9807706831359115,1.208235538542754,2.280666908349953,2.15366031373222,51.2342993144227,41.7474524312254,32.1004912340609,40.0837882516694,34.7166865400128,42.0390913768111,36.7488966549423,39.810100829020655,1.2872371137034944,6.24581014432132,1.0284346935696884,0.032334434902137395
ENSMUSG00000022186,OXCT1,Q9D0K2,-0.1624841198726456,-0.223683669585144,-0.2715883670100817,-0.1465480377412847,-0.0165615132967396,-0.205354700719963,107.159706367993,1565.34885559038,93.8589321391503,68.203320083124,103.608637321904,86.4152877551216,80.1860282593823,300.6829667881508,-0.17103673470430977,557.8264155896375,0.0878583983822571,-0.0005688274814210391
ENSMUSG00000022216,PSME1,P97371,0.432796591613552,0.3553645989662643,0.1044407291946091,0.332152247607986,0.5090115379675625,0.3746237179021601,1818.44556936919,1742.74403818937,2294.15851831305,1812.81998229401,2329.91946814378,2002.22755326168,1827.65290954739,1975.424005588353,0.351398237208689,243.2542273100897,0.1366610540974979,0.00017788496860147746
ENSMUSG00000022048,DPYSL2,O08553,-0.0671283305967274,-0.0400559145579266,0.0582121195614968,0.0045328830296983,0.0740640618214961,0.125276233995297,126.850816267586,137.200995943543,111.909314547655,79.2829624740131,121.552766016185,90.1743091827155,68.7016336305525,105.09611400889288,0.025816842208889034,25.931862205644855,0.07307592073985675,0.000245649826849968
ENSMUSG00000022427,TOMM22,Q9CPQ3,-1.5942037347450455,-1.3236837650405016,-1.462041943163565,-1.5613682995105629,-1.830530603673645,-1.6781487703659723,805.407564882928,979.503072870308,1448.16974188011,958.780374959844,1156.46638057905,1181.07901094772,1194.289323362,1103.3850670688514,-1.5749961860832153,208.58327187314876,0.1745906855473262,-0.0014274220606113525
ENSMUSG00000022443,MYH9,Q8VDD5,1.579929357574284,1.510679325644867,1.6131327345988669,1.5177449115653343,1.5505658419184658,1.7342984470407146,4643.3416181635,3385.18240374355,1526.66626811625,1527.94523694415,1773.19885726189,1804.92228256268,1890.26085527786,2364.50250315284,1.5843917697237553,1191.942948401063,0.08287036815981413,0.0006700740505079267
ENSMUSG00000022437,SAMM50,Q8BGH2,-0.1935633554420809,0.1386623301593107,0.7306726121575122,0.4044063596888246,0.7730404470206884,0.8035539212615102,2076.89013182462,2441.41555454949,1829.61569231268,1632.84984875786,1553.51253490544,1385.37318261353,1751.20437627472,1810.1230458911912,0.4427953858076275,353.8440027385003,0.4052172008290361,0.0002446217050342137
ENSMUSG00000022404,SLC25A17,O70579,-0.4169962049159601,-0.3501554876224815,-0.1500596395014557,-0.6954833962202628,-0.4606904228129239,-0.6387332043342614,841.857232431947,737.321899644869,719.893505944964,766.319727846518,812.428283036988,674.653620069757,767.760926601985,760.0335993681468,-0.4520197259012242,56.208430671442876,0.1984915749444221,-0.000594736504119042
ENSMUSG00000022403,ST13,Q99L47,0.3249634028511219,0.1148568942621082,0.4442255997711622,0.3084858638859076,0.3739400756823142,0.4357959904884079,4936.12797306195,5258.83355584714,1929.20232784707,1908.06014752545,2688.93444173829,3104.45786504391,2503.39529211313,3189.858800453849,0.33371130449017034,1371.8494676553419,0.12071714718421857,0.00010461632484882726
ENSMUSG00000021620,ACOT12,Q9DBK0,0.1980944079230697,0.4717430178091038,0.6006087138864971,0.3495785937267721,0.4832496816078668,0.3882032458321883,1941.16396969671,2261.27020264427,2636.41241455595,3728.62957102506,2772.03552785055,2849.33708329333,2960.49025957424,2735.619861234302,0.4152462767975829,565.2289457727026,0.1373856485762857,0.00015179238997417766
ENSMUSG00000021707,DHFR2,P00375,0.7875060327209873,0.6231355027354323,0.692610537214277,0.6475415892427755,0.7218962541801688,0.6129737716759344,1154.92201376065,1092.38762905348,1573.79839961669,995.567510747257,1047.95851599801,1110.91071932462,1034.56580282076,1144.3015130459237,0.6809439479615959,196.56893179599362,0.0667025597251399,0.0005950738858581478
ENSMUSG00000021707,DHFR,P00375,0.7875060327209873,0.6231355027354323,0.692610537214277,0.6475415892427755,0.7218962541801688,0.6129737716759344,1154.92201376065,1092.38762905348,1573.79839961669,995.567510747257,1047.95851599801,1110.91071932462,1034.56580282076,1144.3015130459237,0.6809439479615959,196.56893179599362,0.0667025597251399,0.0005950738858581478
ENSMUSG00000021494,DDX41,Q91VN6,-1.6130629957445446,-1.54051480301235,-1.7358245964892454,-1.3380015618211485,-1.569085359097818,-1.5834699233755791,475.040198848563,483.841661556185,448.087452513382,483.072238720551,517.603296883545,523.039061161489,528.586763619733,494.1815247576355,-1.5633265399234475,29.682879854864733,0.12958389988691224,-0.0031634661791335875
ENSMUSG00000021417,ECI2,Q9WUR2,0.0651544664332653,0.0770121534498886,-0.1272458561576386,0.0316766145067459,0.0829183221771497,-0.3477081314422734,2509.67868680624,3069.85547005402,2528.47115081758,4642.55491418285,3811.30132882966,4390.89088520247,4597.06617463648,3649.974087218471,-0.036365405172143754,944.4367234023441,0.17158824479249032,-9.96319543732889e-06
ENSMUSG00000021279,CDC42BPB,Q7TT50,-0.4764666440598215,-0.3269364212215834,-0.3683843411685683,-0.2041828962350932,-0.2090829297688581,-0.3023698335876376,1426.83638188051,1495.80575552073,1164.36129972208,2014.22823275749,1507.22232839788,1728.77985179521,1809.68379379712,1592.4168062672886,-0.314570511006927,280.1680719922753,0.1026850658757601,-0.00019754282281427146
ENSMUSG00000021576,PDCD6,P12815,1.5036632713644216,1.298693480408022,1.3693944493642878,1.0606445059800118,1.1693887828301632,1.2146507927222352,1109.27318690424,1073.9580884541,1735.7238774034,1239.23418585535,1265.43800293183,1140.45281464523,1272.42071505558,1262.35726732139,1.2694058804448567,223.05121616889045,0.15640642796370635,0.0010055836911672582
ENSMUSG00000029326,ENOPH1,Q8BGB7,-0.7141935269613982,-0.5441288310557792,-0.8258903221436634,-0.5191506064192072,-0.6761221943589446,-0.717618467731064,103.048393964822,128.767362171006,111.498991667634,104.337529469077,117.033871153478,76.6408441067418,104.263427479838,106.5129171446567,-0.6661839914450095,16.046536072584555,0.11582018760431446,-0.006254490152966664
ENSMUSG00000029598,PLBD2,Q3TCN2,-0.086027977425934,0.0188555342112074,-0.0713199143488493,-0.0663613601923873,-0.0738072983156457,-0.0606450582710285,1886.35931086118,1919.75356675888,979.92375698348,885.830476330298,1070.50161436628,1173.3270937912,1184.18291694092,1299.9826765760338,-0.05655101239043956,425.05412389243315,0.037904993715201306,-4.3501358448396205e-05
ENSMUSG00000029397,RCHY1,Q9CR50,-0.4935714813083525,-0.1076898083299287,-0.547396942097127,-0.2574853024657913,-0.2136522801417543,-0.4810952513493544,465.622876981413,587.675135257627,842.82985210616,742.707608371173,756.008255671241,659.030924143618,703.815972339801,679.6700892672905,-0.3501485109487181,123.63294607511578,0.1803485816663306,-0.0005151742241977886
